Lazy,Over,six,Cochabamba,El_Alto,La_Paz,Oruro,Santa_Cruz,Shocks,Manufacture,Commerce,Services,Individual,Consumption,Groups,Village,Others,Loan_Term,Lenders,Years_with_new_loans,First_timer,Cohort_1997,Cohort_1998,Cohort_1999,Cohort_2000,Default_First,Number_Potential_Workers,Age_Main_Income_Source,Education_Average,Diversification,Savings,Migrants,Female_Main_Person,Commercial,Assets,cruzados,Shocks_97,Shocks_98,Shocks_99,Shocks_00,Shocks_01,cuest
,0.0,A,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.33333334,1,1,1,1,0,0,0,0,2,36.0,6.0,2.25,1,0.0,0,0,0.124816455,0,0,0,0,0,0,749
0.0,1.0,B,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.5,1,1,1,0,1,0,0,0,8,58.0,13.714286,4.0,1,0.0,0,1,0.20264317,0,0,0,0,0,0,750
0.0,1.0,C,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.5,1,2,0,0,0,0,1,1,8,58.0,13.714286,4.5,1,0.0,0,1,0.20264317,0,0,0,0,1,1,750
0.0,1.0,B,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.41666666,1,1,0,1,0,0,0,0,3,43.0,6.5,2.0,0,0.0,1,0,1.6879588,0,0,0,0,0,0,75
0.0,1.0,C,0,1,0,0,0,1,0,0,1,0,0,1,0,0,3.0,1,1,1,0,0,1,0,0,2,33.0,3.5,2.0,0,0.0,0,0,1.0331866,0,0,0,0,1,1,751
,0.0,A,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0.5833333,1,5,0,1,0,0,0,0,6,51.0,7.2,1.0,0,0.0,0,0,0.24229074,0,0,0,0,0,1,752
,0.0,A,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.25,1,1,1,0,0,1,0,0,2,40.0,6.0,3.25,0,0.0,0,0,0.08370044,0,0,0,0,0,0,754
0.0,1.0,B,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1.0,1,2,0,0,0,1,0,0,3,35.0,9.666667,1.0,1,0.0,0,1,0.6443172,0,0,0,0,1,1,757
0.0,1.0,B,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.16666667,1,1,1,1,0,0,0,0,4,51.0,3.0,1.0,0,0.0,1,0,0.052863438,0,0,0,0,0,0,758
0.0,1.0,C,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.25,1,2,0,0,1,0,0,0,3,50.0,9.0,2.5,0,0.0,1,0,0.26152715,0,0,0,1,0,0,76
0.0,1.0,B,0,1,0,0,0,1,1,0,0,0,0,1,0,0,2.5,1,1,0,0,0,1,0,0,4,58.0,8.75,2.0,0,1.0,0,0,0.35682818,0,0,0,0,1,1,761
0.0,1.0,C,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2.0,1,1,1,0,0,0,1,0,5,44.0,7.4,2.5,0,1.0,0,0,0.26453745,0,0,0,0,1,1,762
1.0,1.0,E,0,1,0,0,0,1,0,0,0,0,0,1,0,0,5.0,1,1,1,1,0,0,0,0,4,44.0,11.75,3.5,0,1.0,0,0,1.1091043,0,0,0,0,1,1,763
,0.0,A,0,1,0,0,0,1,0,0,1,0,1,0,0,0,2.0,3,1,1,0,0,0,0,0,3,48.0,6.5,2.125,1,1.0,0,1,0.13950074,0,0,0,0,0,1,764
0.0,1.0,C,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1.0,2,4,0,1,0,0,0,1,5,38.0,10.5,2.0,0,0.0,0,0,0.070484586,0,1,1,1,1,1,765
1.0,1.0,E,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1.5,2,1,1,0,1,0,0,0,5,38.0,10.5,2.0,0,0.0,0,0,0.070484586,1,0,1,1,0,0,765
0.0,1.0,B,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.6666667,1,2,0,1,0,0,0,1,3,49.0,10.5,1.0,0,0.0,0,1,0.95535976,0,0,0,0,0,0,766
0.0,1.0,B,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1.0,3,1,1,0,0,0,0,0,4,52.0,8.5,3.5,1,0.0,0,0,3.9657488,0,0,0,0,0,1,767
0.0,1.0,B,0,1,0,0,0,1,0,0,1,0,0,1,0,0,3.0,3,1,1,0,0,0,0,0,4,52.0,8.5,3.5,1,0.0,0,0,3.9657488,0,0,0,0,0,1,767
0.0,1.0,C,0,1,0,0,0,1,0,0,1,0,0,1,0,0,2.0,2,5,0,1,0,0,0,1,2,28.0,8.0,3.0,1,0.0,0,0,6.4363437,0,0,0,0,1,1,771
0.0,1.0,C,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1.0,2,2,0,0,0,0,1,0,2,28.0,8.0,3.0,1,0.0,0,0,6.4363437,0,0,0,0,1,1,771
1.0,1.0,E,0,1,0,0,0,1,1,0,0,1,0,0,0,0,2.0,1,4,0,1,0,0,0,0,3,44.0,3.6666667,1.0,0,0.0,0,1,0.024963288,0,0,0,0,0,1,772
0.0,1.0,C,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1.0,1,1,1,1,0,0,0,0,2,25.0,12.0,2.0,1,0.0,0,0,0.66740096,0,1,1,0,0,0,773
0.0,1.0,B,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0.5,1,1,1,0,1,0,0,0,2,34.0,4.5,2.125,0,0.0,0,0,0.22096916,0,0,1,0,0,0,775
1.0,1.0,E,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1.0,1,1,1,0,0,1,0,0,2,34.0,5.5,1.25,0,0.0,1,1,0.01174743,0,0,0,1,0,0,776
0.0,1.0,B,0,1,0,0,0,1,1,0,0,0,0,1,0,0,2.0,2,1,1,0,1,0,0,0,4,29.0,9.0,2.0,1,0.0,0,1,0.25697502,0,0,0,1,1,0,777
0.0,1.0,C,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1.0,1,1,1,0,0,0,1,0,3,42.0,4.0,2.0,0,0.0,0,0,0.09985316,0,0,0,0,1,1,778
0.0,1.0,C,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2.0,1,1,1,1,0,0,0,0,4,42.0,6.0,1.0,1,0.0,0,0,5.4276066,0,0,0,0,0,0,779
0.0,1.0,C,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.5,1,1,1,0,0,1,0,0,7,50.0,7.6666665,3.0,0,1.0,0,0,0.20719531,0,0,0,0,0,0,781
0.0,1.0,B,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.5,1,1,1,0,0,1,0,0,3,44.0,5.0,2.5,1,0.0,0,1,0.07268722,0,0,0,0,0,0,782
0.0,1.0,C,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.41666666,1,1,1,0,1,0,0,0,6,42.0,8.2,2.0,0,0.0,0,1,0.050660793,0,0,0,0,0,0,784
1.0,1.0,D,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.6666667,2,2,0,1,0,0,0,1,2,32.0,8.5,0.0,1,0.0,0,0,0.03671072,0,0,0,1,0,0,785
0.0,1.0,C,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2.0,1,5,0,1,0,0,0,0,3,39.0,13.0,2.0,1,0.0,0,0,6.207636,0,0,0,1,1,1,787
,0.0,A,0,1,0,0,0,0,0,0,1,1,0,0,0,0,3.0,1,1,1,0,0,1,0,0,2,33.0,15.0,3.0,0,0.0,0,0,0.8038179,0,0,0,0,0,0,789
1.0,1.0,E,0,1,0,0,0,1,0,0,1,0,0,1,0,0,2.0,1,2,0,0,0,1,0,0,2,33.0,18.0,2.25,1,0.0,0,0,3.4080029,0,0,0,1,1,1,790
0.0,1.0,C,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1.0,2,2,0,0,0,0,1,0,3,43.0,3.5,1.25,0,0.0,1,0,0.091042586,0,0,0,0,0,1,792
0.0,1.0,C,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1.0,2,2,0,0,0,1,0,1,3,43.0,3.5,1.25,0,0.0,1,0,0.091042586,0,0,0,0,0,1,792
0.0,1.0,C,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0.75,1,1,1,0,1,0,0,0,2,25.0,10.0,1.5,0,0.0,0,0,0.09104258,0,0,0,0,0,0,793
,,F,1,0,0,0,0,1,0,0,0,0,1,0,0,0,3.0,2,1,1,0,1,0,0,1,3,,,0.0,0,1.0,0,0,1.5468429,0,0,0,1,1,1,795
0.0,1.0,B,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1.0,2,1,1,0,0,0,1,1,6,41.0,12.333333,1.125,1,0.0,0,1,1.5250293,0,0,0,0,0,1,797
0.0,1.0,C,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0.375,1,1,1,0,0,0,0,0,2,29.0,4.0,2.0,0,0.0,0,0,0.22481644,0,0,0,0,0,1,798
0.0,1.0,B,1,0,0,0,0,1,0,1,0,0,0,0,0,1,10.0,1,1,0,1,0,0,0,0,2,35.0,13.0,1.0,1,0.0,0,0,1.2405286,0,0,1,0,1,1,800
0.0,1.0,B,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0.5833333,4,2,0,0,0,0,1,0,3,43.0,12.0,2.0,1,0.0,1,0,2.3908958,0,0,0,0,0,1,80
0.0,1.0,B,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2.0,2,1,1,0,0,0,0,0,4,44.0,8.666667,2.375,0,0.0,0,0,3.8317914,0,0,0,0,0,0,802
0.0,1.0,B,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.5,1,1,1,1,0,0,0,1,2,37.0,6.0,2.0,0,0.0,0,0,0.22334802,0,0,0,0,0,0,803
0.0,1.0,B,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1.5,1,1,1,0,1,0,0,0,4,60.0,11.666667,1.0,1,0.0,0,1,4.659398,0,0,1,0,0,0,804
0.0,1.0,C,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.013888889,1,1,1,1,0,0,0,0,4,45.0,12.0,2.0,1,0.0,0,0,1.4762114,0,0,0,0,0,0,805
1.0,1.0,E,1,0,0,0,0,1,0,0,1,0,0,1,0,0,3.0,1,1,1,0,0,0,1,0,4,40.0,5.0,2.25,0,0.0,0,0,1.0583701,0,0,0,0,0,1,806
0.0,1.0,B,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,1,1,1,0,1,0,0,0,1,67.0,0.0,1.0,1,0.0,0,0,0.038179148,0,0,0,0,0,0,808
0.0,1.0,C,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.75,1,1,1,0,0,0,1,0,2,30.0,8.0,1.0,0,0.0,0,0,0.44684288,0,0,0,0,0,0,810
0.0,1.0,C,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.75,1,1,1,0,0,1,0,0,6,33.0,8.2,2.5,0,1.0,0,0,1.7468429,0,0,0,0,0,0,811
0.0,1.0,B,1,0,0,0,0,1,0,0,1,0,1,0,0,0,4.0,2,1,1,0,0,1,0,0,2,39.0,14.0,1.0,1,0.0,0,0,8.996681,0,0,0,0,0,1,812
0.0,1.0,B,1,0,0,0,0,1,0,0,1,0,1,0,0,0,4.0,2,2,0,0,0,0,1,0,2,39.0,14.0,1.0,1,0.0,0,0,8.996681,0,0,0,0,0,1,812
0.0,1.0,B,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.25,2,1,1,0,1,0,0,0,2,26.0,0.0,0.5,1,0.0,0,0,0.0066079292,0,0,0,0,0,0,813
1.0,1.0,E,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1.5,1,1,1,0,0,1,0,0,3,45.0,10.0,0.5,0,0.0,0,0,0.1616006,0,0,0,1,0,0,814
0.0,1.0,B,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1.0,1,5,0,1,0,0,0,0,6,52.0,14.4,2.5,0,0.0,0,0,2.1874375,0,0,0,0,0,1,816
0.0,1.0,C,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1.5,2,1,1,0,0,1,0,0,3,40.0,10.0,1.125,0,0.0,0,0,0.24251102,0,0,0,0,0,0,817
0.0,1.0,B,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0.6666667,2,1,1,0,0,0,0,1,6,74.0,5.0,2.0,1,0.0,1,0,1.2863436,0,0,0,0,0,1,818
0.0,1.0,C,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1.0,6,4,0,1,0,0,0,0,5,45.0,13.2,2.0,1,0.0,1,0,1.4359765,0,0,0,1,0,0,820
0.0,1.0,C,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1.0,6,3,0,1,0,0,0,0,5,45.0,13.2,1.5,1,0.0,1,0,1.4359765,0,0,0,1,0,0,820
,0.0,A,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,6,1,1,0,0,0,1,0,5,45.0,13.2,2.0,1,0.0,1,0,1.4359765,1,0,0,0,0,0,820
,0.0,A,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1.0,1,1,0,1,0,0,0,0,4,55.0,1.5,1.5,0,0.0,0,0,8.200147,0,0,0,0,0,0,821
,0.0,A,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.75,1,1,1,0,0,0,1,0,2,23.0,3.0,1.0,0,0.0,0,0,3.1293685,0,0,0,0,0,0,822
0.0,1.0,B,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.6666667,1,1,1,0,0,0,1,0,7,43.0,6.5,1.0,0,0.0,0,1,0.4148311,0,0,0,0,0,0,823
0.0,1.0,C,1,0,0,0,0,1,0,0,1,0,0,1,0,0,2.0,1,5,0,1,0,0,0,0,3,55.0,9.333333,1.25,0,0.0,1,0,3.4790015,0,1,0,1,1,1,824
0.0,1.0,C,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1.5,1,1,1,0,1,0,0,0,6,45.0,9.666667,2.25,0,0.0,0,0,4.5164757,0,0,0,0,0,0,825
0.0,1.0,C,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2.0,1,1,1,0,0,0,0,0,6,45.0,9.666667,2.25,0,0.0,0,0,4.5164757,0,0,0,0,0,0,825
0.0,1.0,C,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1.0,1,1,0,1,0,0,0,0,10,46.0,12.333333,1.0,1,0.0,0,1,0.57268727,0,0,0,0,0,0,827
0.0,1.0,B,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1.0,1,4,0,0,1,0,0,0,2,39.0,14.5,1.25,0,0.0,1,0,1.54232,0,0,0,1,1,1,828
0.0,1.0,C,1,0,0,0,0,1,0,0,0,0,0,1,0,0,4.0,1,1,0,0,0,0,1,0,2,29.0,9.0,2.0,0,0.0,0,0,2.2377386,0,0,0,0,1,1,829
0.0,1.0,B,1,0,0,0,0,1,0,0,0,1,0,0,0,0,3.0,1,1,1,0,1,0,0,0,2,25.0,6.0,0.5,1,0.0,0,0,0.3732746,0,0,0,0,1,0,830
1.0,1.0,E,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1.0,1,1,1,0,0,0,1,0,4,40.0,9.333333,2.0,1,0.0,1,0,1.4283701,0,0,0,0,0,0,831
0.0,1.0,C,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0.8333333,1,1,1,1,0,0,0,0,9,55.0,11.5,2.5,0,0.0,0,1,0.48091042,0,1,1,0,0,0,832
0.0,1.0,C,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1.0,1,1,1,0,0,1,0,0,2,36.0,4.0,1.0,0,0.0,0,0,1.164464,0,0,0,0,0,0,833
0.0,1.0,B,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2.0,1,1,1,0,0,0,0,1,2,36.0,4.0,1.0,0,0.0,0,0,1.164464,0,0,0,0,0,0,833
,0.0,A,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1.0,2,1,1,0,0,0,0,0,5,43.0,10.8,1.25,0,1.0,1,1,1.506975,0,0,0,0,0,1,834
0.0,1.0,C,1,0,0,0,0,1,0,1,0,0,0,1,0,0,2.0,1,1,1,0,0,0,1,0,4,21.0,8.5,2.0,0,0.0,0,0,3.7715492,0,0,0,0,1,1,835
0.0,1.0,C,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,1,1,0,1,0,0,0,0,5,49.0,9.0,2.0,1,0.0,0,0,4.8757415,0,0,0,0,0,0,836
,0.0,A,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0.75,1,1,1,0,0,0,1,0,2,33.0,11.0,1.0,1,1.0,0,0,1.33279,0,0,0,0,1,0,837
1.0,1.0,E,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1.0,1,1,1,0,0,0,0,0,5,30.0,17.0,2.0,0,0.0,0,0,1.9817915,0,0,0,0,0,1,840
1.0,1.0,E,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0.6666667,1,1,1,0,0,0,1,0,3,40.0,5.0,1.0,0,0.0,1,0,0.4321586,0,0,0,0,1,0,841
0.0,1.0,B,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1.0,1,1,1,0,0,0,1,0,5,42.0,5.5,1.0,1,0.0,1,0,0.14684288,0,0,0,0,1,0,842
0.0,1.0,C,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1.0,1,1,1,0,0,0,1,1,2,37.0,6.0,2.0,0,0.0,1,0,1.7006608,0,0,0,0,1,1,845
0.0,1.0,B,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1.0,1,1,0,1,0,0,0,0,2,37.0,6.0,2.0,0,0.0,1,0,1.7006608,0,1,1,0,0,0,845
,0.0,A,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2.0,1,1,1,0,0,0,0,0,2,46.0,16.0,1.25,1,0.0,0,0,0.458884,0,0,0,0,0,0,848
0.0,1.0,C,1,0,0,0,0,1,0,1,0,0,0,1,0,0,3.0,2,1,1,0,0,0,1,1,2,27.0,12.0,2.0,0,0.0,1,0,14.854184,0,0,0,0,1,0,849
0.0,1.0,B,1,0,0,0,0,0,0,1,0,1,0,0,0,0,3.0,2,1,1,0,0,0,0,0,2,27.0,12.0,2.0,0,0.0,1,0,14.854184,0,0,0,0,0,0,849
1.0,1.0,E,1,0,0,0,0,1,0,0,1,0,0,1,0,0,5.0,2,1,1,1,0,0,0,0,7,63.0,11.0,1.0,0,0.0,0,0,1.1817915,0,0,0,0,1,1,851
1.0,1.0,E,1,0,0,0,0,1,0,0,1,1,0,0,0,0,3.0,2,1,1,0,1,0,0,1,7,63.0,11.0,1.0,0,0.0,0,0,1.1817915,0,0,0,0,1,1,851
,,F,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0.75,1,1,1,0,0,1,0,0,2,32.0,11.5,1.0,0,0.0,0,0,0.24684288,0,0,0,1,1,0,852
,0.0,A,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,1,1,1,0,0,0,1,0,2,35.0,2.0,0.5,0,0.0,0,0,0.36343613,0,0,0,0,0,0,853
0.0,1.0,C,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1.5,1,1,1,0,0,1,0,0,2,42.0,6.0,1.0,0,1.0,1,0,0.17342144,0,0,0,1,0,0,854
0.0,1.0,C,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0.16666667,1,1,1,0,0,0,1,0,2,30.0,9.5,1.0,0,0.0,0,0,0.43950072,0,0,0,0,1,0,855
0.0,1.0,B,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1.0,1,1,1,0,0,0,0,0,5,33.0,9.4,2.0,1,0.0,0,0,4.499853,0,0,0,0,0,1,857
0.0,1.0,B,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.6666667,1,1,1,0,0,1,0,0,4,41.0,5.0,0.5,0,0.0,1,0,0.73671067,0,0,0,0,0,0,858
0.0,1.0,C,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1.0,1,2,0,0,0,0,1,0,7,53.0,7.4,3.0,0,1.0,1,1,1.5101322,0,0,0,0,1,1,859
0.0,1.0,B,1,0,0,0,0,1,1,0,0,1,0,0,0,0,2.0,1,1,1,0,1,0,0,0,2,26.0,12.0,1.0,0,0.0,0,0,5.764949,0,0,0,0,1,0,860
0.0,1.0,B,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1.0,1,1,1,0,0,1,0,0,6,58.0,6.6666665,0.5,0,0.0,0,0,3.1164098,0,0,0,1,1,0,861
,,F,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1.5,1,1,0,1,0,0,0,0,2,25.0,12.5,1.0,1,1.0,0,1,0.21446402,0,1,1,0,0,0,862
0.0,1.0,B,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1.0,1,1,1,0,0,1,0,1,1,67.0,,1.25,1,0.0,0,0,0.5070485,0,0,0,0,0,0,863
0.0,1.0,C,1,0,0,0,0,1,0,0,1,0,1,0,0,0,3.0,1,1,1,1,0,0,0,0,2,34.0,10.0,1.25,0,0.0,0,0,0.29985315,0,1,0,0,0,0,864
1.0,1.0,E,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1.0,1,1,1,0,0,1,0,0,3,39.0,11.0,1.5,1,0.0,0,0,0.8391336,0,0,0,1,0,0,866
,0.0,A,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,1,1,1,0,0,1,0,0,3,36.0,7.0,1.25,0,0.0,1,0,0.8115272,0,0,0,0,0,0,868
0.0,1.0,C,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2.0,2,2,0,1,0,0,0,0,3,32.0,5.0,1.0,0,0.0,0,0,2.6182377,0,0,0,0,0,0,871
0.0,1.0,C,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,2,1,1,0,0,0,0,0,3,32.0,5.0,1.0,0,0.0,0,0,2.6182377,1,0,0,0,0,0,871
0.0,1.0,B,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.25,2,2,0,0,1,0,0,1,5,45.0,10.5,2.0,1,0.0,0,0,2.011821,0,0,0,0,0,0,872
0.0,1.0,B,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0.5,2,2,0,0,0,1,0,0,5,45.0,10.5,2.0,1,0.0,0,0,2.011821,0,0,0,0,1,0,872
0.0,1.0,C,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2.5,1,1,1,0,0,1,0,0,5,51.0,3.5,0.0,0,0.0,0,0,0.58719534,0,0,0,0,0,0,874
0.0,1.0,B,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2.0,1,1,1,0,1,0,0,0,3,35.0,11.0,1.0,0,1.0,0,0,1.3552129,0,0,0,0,0,0,876
0.0,1.0,C,1,0,0,0,0,1,1,0,0,0,0,1,0,0,2.0,1,1,0,0,0,1,0,1,5,51.0,10.0,1.0,0,0.0,1,0,0.4732746,0,0,0,1,0,1,881
1.0,1.0,E,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1.1666666,1,1,0,1,0,0,0,0,5,51.0,10.0,1.0,0,0.0,1,0,0.4732746,1,0,0,0,0,0,881
0.0,1.0,C,1,0,0,0,0,1,0,1,0,0,0,1,0,0,3.0,1,1,1,1,0,0,0,0,2,43.0,5.5,1.0,0,0.0,0,0,0.4762115,0,0,0,0,1,0,882
0.0,1.0,C,1,0,0,0,0,0,1,0,0,1,0,0,0,0,3.3333333,1,1,0,1,0,0,0,0,3,44.0,4.6666665,1.0,0,0.0,0,0,0.17635831,0,0,0,0,0,0,883
0.0,1.0,C,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.5,1,1,1,0,0,1,0,0,2,29.0,11.0,2.25,1,0.0,0,0,0.28433186,0,0,0,1,0,0,885
0.0,1.0,C,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1.0,1,2,0,0,0,0,1,0,4,45.0,5.5,2.25,1,1.0,0,0,3.8335538,0,0,0,0,1,0,886
,0.0,A,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1.0,1,1,0,0,0,0,0,0,1,61.0,9.0,3.25,0,0.0,1,0,0.26314247,0,0,0,0,0,1,888
0.0,1.0,C,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1.5,1,1,1,0,0,0,0,0,6,44.5,14.75,1.0,0,0.0,0,0,3.9345815,0,0,0,0,0,0,890
0.0,1.0,B,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.25,1,1,0,1,0,0,0,0,4,50.0,1.5,1.25,0,0.0,0,0,0.47165936,0,0,0,0,0,0,891
0.0,1.0,C,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2.0,1,1,1,0,1,0,0,0,4,43.0,8.75,1.25,1,0.0,1,1,1.903818,0,0,0,0,0,0,892
,0.0,A,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0.5,1,1,0,1,0,0,0,0,5,45.0,11.2,1.0,0,0.0,0,0,3.7234213,0,1,0,0,0,0,893
0.0,1.0,C,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1.0,1,1,0,0,0,1,0,0,6,44.0,11.333333,1.25,1,0.0,1,0,0.5202643,0,0,0,0,1,0,895
,0.0,A,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0.8333333,1,1,1,0,0,0,0,0,4,41.0,12.0,2.0,0,0.0,0,0,1.1544787,0,0,0,0,0,1,900
,0.0,A,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.75,1,1,1,0,1,0,0,0,4,50.0,6.0,1.0,0,0.0,0,0,0.7932526,0,0,0,0,0,0,902
0.0,1.0,C,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1.0,1,1,1,0,0,0,1,0,2,24.0,11.0,2.0,0,0.0,0,0,0.42621148,0,0,0,0,0,1,903
0.0,1.0,B,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1.0,1,1,1,0,0,0,1,0,2,33.0,12.0,2.0,0,0.0,0,0,1.1698972,0,0,0,0,0,1,904
0.0,1.0,C,1,0,0,0,0,1,0,0,1,0,0,1,0,0,2.0,1,1,1,0,0,0,1,0,3,34.0,9.5,2.0,0,0.0,1,0,0.60837007,0,0,0,0,0,1,905
0.0,1.0,C,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1.5,1,1,0,1,0,0,0,0,5,38.0,10.75,1.0,0,0.0,0,0,2.556828,0,0,0,0,0,0,906
0.0,1.0,C,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,1,1,1,0,1,0,0,0,4,47.0,16.0,1.25,0,0.0,0,0,2.7663732,0,0,0,0,0,0,909
0.0,1.0,B,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1.5,1,1,0,0,1,0,0,1,2,36.0,12.0,2.0,1,0.0,0,0,1.4018795,0,0,1,1,0,0,912
0.0,1.0,B,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0.75,1,1,1,0,0,0,1,0,2,36.0,12.0,1.0,1,0.0,0,0,1.4018795,0,0,0,0,1,1,912
0.0,1.0,B,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.25,1,1,1,1,0,0,0,0,3,42.0,12.0,1.0,0,1.0,1,0,0.3180323,0,0,0,0,0,0,913
0.0,1.0,C,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1.0,1,5,0,1,0,0,0,0,3,33.0,9.0,2.0,0,0.0,0,0,2.1785538,0,0,0,0,1,0,914
0.0,1.0,B,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.33333334,1,1,1,0,0,1,0,0,4,28.0,6.6666665,1.0,0,0.0,0,1,1.7688694,0,0,0,0,0,0,916
1.0,1.0,D,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2.0,1,1,1,1,0,0,0,0,5,23.0,8.666667,1.0,1,1.0,1,0,0.8502937,0,1,1,0,0,0,917
1.0,1.0,E,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1.0,2,1,1,1,0,0,0,1,4,42.0,8.5,2.0,1,0.0,0,0,0.2760646,0,0,1,0,0,0,919
